IEG;INDE;IAN;IPS;PONTO_VIRADA;PEDRA;IPV;IPP;IAA;IDA;ano;aluno_id
8.177910052910052;7.192527343915344;5.0;6.25;1.0;Ametista;8.388886666666666;6.458333333333334;6.41668;7.333333333333333;2022;692
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;692
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;692
10.0;8.25;10.0;7.5;0.0;Ametista;6.99999;2.5;8.500020000000001;10.0;2020;693
8.624561403508771;7.434636280701754;5.0;7.5;0.0;Ametista;7.61111;6.041666666666667;8.500020000000001;7.416666666666666;2022;693
5.0;6.675;5.0;7.5;0.0;Ágata;8.3;7.5;8.5;5.9;2021;693
6.711768528073998;7.431939372281467;5.0;7.5;1.0;Ametista;8.833335;6.5625;10.00002;7.083333333333333;2022;694
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;694
10.0;8.665;10.0;7.5;0.0;Topázio;8.7;7.8;9.5;7.3;2021;694
9.88095238095238;7.620637142857143;5.0;7.5;0.0;Ametista;7.222223333333334;5.0;10.00002;7.25;2022;695
10.0;8.263;5.0;7.5;1.0;Topázio;9.3;7.5;10.0;7.1;2021;695
10.0;8.631250000000001;10.0;7.5;0.0;Topázio;6.99999;7.8125;9.000020000000001;9.0;2020;695
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;696
9.6;7.778336;5.0;7.5;1.0;Ametista;8.833336666666666;7.916666666666668;7.50002;6.5;2020;696
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;696
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;697
5.60515873015873;4.097072246031746;2.5;6.25;0.0;Quartzo;6.8333275;7.34375;0.0;0.0;2022;697
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;697
8.1;7.294;5.0;5.6;0.0;Ametista;7.9;8.1;7.9;7.2;2021;698
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;698
8.8;7.008611666666667;5.0;5.625;0.0;Ágata;7.888893333333335;8.333333333333334;7.08333;5.333333333333333;2020;698
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;699
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;699
4.7;6.792780666666667;5.0;7.5;0.0;Ágata;8.055560000000002;7.916666666666668;9.000020000000001;6.5;2020;699
5.858788554440729;6.103704377554813;5.0;5.625;0.0;Ágata;7.222223333333333;6.25;10.00002;4.0;2022;700
6.9;6.966111333333335;10.0;7.5;0.0;Ágata;6.222213333333333;7.916666666666668;9.000020000000001;4.5;2020;700
4.6;6.197;5.0;7.5;0.0;Ágata;6.8;7.5;9.5;4.9;2021;700
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;701
7.729166666666667;6.333818611111111;2.5;6.875;0.0;Ágata;6.2083225;7.34375;9.16668;4.788888888888889;2022;701
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;701
9.5;8.818057333333334;10.0;7.5;0.0;Topázio;7.944443333333333;7.291666666666667;8.500020000000001;10.0;2020;702
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;702
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;702
9.9;8.340419;5.0;7.5;0.0;Ametista;7.583335;8.4375;8.500020000000001;9.5;2020;703
5.945980743394537;6.824891426456685;5.0;7.5;0.0;Ágata;7.6666675;7.8125;8.33334;6.188888888888889;2022;703
6.7;7.106;5.0;7.5;0.0;Ametista;7.9;7.5;9.2;6.3;2021;703
9.7;7.590002;10.0;7.5;0.0;Ametista;7.75;7.5;9.000020000000001;3.5;2020;704
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;704
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;704
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;705
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;705
6.41644385026738;6.470788936720144;10.0;7.5;0.0;Ágata;5.8333275;6.875;9.16668;3.333333333333333;2022;705
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;706
6.3;7.213;5.0;7.5;0.0;Ametista;7.8;7.7;10.0;6.9;2021;706
7.395833333333332;6.714931222222222;5.0;5.625;0.0;Ágata;6.91666;7.34375;10.00002;5.277777777777778;2022;706
8.7;7.794168000000001;5.0;7.5;0.0;Ametista;7.666663333333333;7.708333333333334;9.000020000000001;8.0;2020;707
7.1;6.814;2.5;7.5;0.0;Ágata;8.1;7.5;9.5;5.4;2021;707
6.868589743589744;5.942467448717949;2.5;7.5;0.0;Quartzo;6.3749925;7.1875;8.75001;3.5;2022;707
6.130434782608695;5.888588956521739;5.0;7.5;0.0;Quartzo;6.999999999999999;6.458333333333334;8.000020000000001;2.833333333333333;2022;708
9.2;7.286;5.0;7.5;0.0;Ametista;7.2;8.3;9.0;5.1;2021;708
8.1;8.004724;5.0;7.5;0.0;Ametista;7.777776666666667;7.291666666666667;8.500020000000001;10.0;2020;708
9.252525252525253;7.507451717171717;5.0;7.5;0.0;Ametista;7.38889;5.625;9.50002;7.083333333333333;2022;709
8.3;7.449;5.0;7.5;0.0;Ametista;8.4;8.5;8.5;5.8;2021;709
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;709
9.099410315085372;8.124397285239297;10.0;7.5;1.0;Topázio;8.625;8.90625;9.16668;5.111111111111111;2022;710
9.2;8.713;10.0;7.5;0.0;Topázio;8.4;8.3;9.5;8.3;2021;710
8.2;8.431669;10.0;6.25;0.0;Ametista;8.333335;7.5;9.500020000000001;9.0;2020;710
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;711
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;711
7.259407259407261;5.557438118548119;5.0;5.0;0.0;Quartzo;5.777773333333333;5.833333333333334;8.500020000000001;2.583333333333333;2022;711
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;712
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;712
8.6;7.588752;5.0;7.5;0.0;Ametista;7.75;7.1875;8.500020000000001;7.5;2020;712
6.3;5.129;5.0;6.9;0.0;Quartzo;6.8;8.1;0.0;2.6;2021;713
6.8;6.066944666666666;10.0;7.5;0.0;Quartzo;7.555553333333333;5.624999999999999;5.83334;1.5;2020;713
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;713
2.7;5.550414999999999;10.0;4.375;0.0;Quartzo;6.333325;6.5625;7.5;4.5;2020;714
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;714
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;714
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;715
7.417508417508417;6.996003683501685;5.0;7.5;0.0;Ágata;7.25;5.625;9.000020000000001;6.75;2022;715
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;715
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;716
9.9;7.709168666666667;10.0;7.5;0.0;Ametista;7.833333333333333;8.125;9.000020000000001;3.5;2020;716
6.3;6.911;10.0;7.5;0.0;Ametista;7.1;7.5;8.5;4.5;2021;716
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;717
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;717
4.7;5.494;5.0;7.5;0.0;Quartzo;5.3;7.1;8.8;3.3;2021;717
7.4;5.546668666666667;5.0;4.375;0.0;Quartzo;7.5;7.291666666666667;9.000020000000001;0.0;2020;718
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;718
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;718
5.4;5.688333333333334;10.0;4.375;0.0;Quartzo;6.49999;7.708333333333334;8.000020000000001;1.5;2020;719
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;719
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;719
7.3;6.325276333333333;5.0;6.25;0.0;Ágata;7.72222;7.708333333333334;6.24999;4.0;2020;720
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;720
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;720
3.809722222222223;4.563332;5.0;5.0;0.0;Quartzo;5.54166;6.875;7.5;1.277777777777778;2022;721
7.3;5.660002;5.0;5.0;0.0;Quartzo;7.0;2.5;7.50002;4.0;2020;721
3.8;5.029;5.0;5.6;0.0;Quartzo;5.5;6.7;9.5;2.5;2021;721
9.709876543209877;8.339199975308643;5.0;7.5;0.0;Topázio;8.277780000000002;6.25;9.50002;9.583333333333334;2022;722
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;722
10.0;8.271;5.0;7.5;1.0;Topázio;9.2;8.1;10.0;6.9;2021;722
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;723
5.120271907389959;4.44002627036688;5.0;7.5;0.0;Quartzo;4.416665;5.9375;0.0;3.444444444444445;2022;723
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;723
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;724
9.4;7.861945333333334;10.0;7.5;0.0;Ametista;8.055553333333332;7.291666666666667;6.9166799999999995;6.0;2020;724
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;724
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;725
3.3;6.730835000000001;10.0;5.0;0.0;Ágata;7.916665;6.875;9.000020000000001;7.0;2020;725
0.4;2.767;5.0;7.5;0.0;Quartzo;3.4;7.5;0.0;0.0;2021;725
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;726
4.2;5.981;10.0;7.5;0.0;Ágata;5.7;7.2;8.4;3.4;2021;726
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;726
5.03306195772656;5.702446058211979;5.0;7.5;0.0;Quartzo;7.083325;5.625;9.50002;2.583333333333333;2022;727
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;727
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;727
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;728
9.601571268237937;7.624482920314255;10.0;5.0;0.0;Ametista;7.833333333333332;6.041666666666666;9.000020000000001;5.666666666666667;2022;728
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;728
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;729
3.9;5.686;5.0;7.5;0.0;Ágata;5.4;7.5;6.7;5.8;2021;729
8.35880355276907;7.244678043887148;5.0;6.25;0.0;Ametista;7.625;7.8125;7.08334;7.166666666666667;2022;729
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;730
4.4;5.69;5.0;5.0;0.0;Ágata;5.3;7.3;8.3;5.8;2021;730
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;730
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;731
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;731
7.8;6.437778666666668;5.0;3.125;0.0;Ágata;7.555553333333333;7.708333333333334;9.16668;4.333333333333333;2020;731
6.4;7.765;10.0;7.5;0.0;Ametista;7.7;8.1;7.9;8.0;2021;732
7.0;7.851389666666667;10.0;7.5;0.0;Ametista;7.611113333333334;8.541666666666666;7.91667;7.666666666666667;2020;732
5.248218852758495;7.369714659440588;10.0;8.75;0.0;Ametista;7.944446666666668;7.65625;8.75001;6.077777777777778;2022;732
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;733
7.9;7.044585;10.0;8.125;0.0;Ágata;7.916665;7.1875;8.500020000000001;2.5;2020;733
6.4;6.89;10.0;6.3;0.0;Ametista;7.3;7.7;8.8;4.4;2021;733
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;734
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;734
8.835227272727273;7.300378954545454;10.0;7.5;0.0;Ametista;7.2499975;7.5;8.33334;3.75;2022;734
7.268924626380766;6.820451258609487;10.0;5.625;0.0;Ágata;7.083325;5.625;6.41668;5.916666666666666;2022;735
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;735
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;735
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;736
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;736
5.0;5.113;10.0;0.0;0.0;Quartzo;6.2;2.5;9.0;3.6;2021;736
9.682539682539682;7.378176603174603;5.0;7.5;0.0;Ametista;7.5;6.25;8.000020000000001;6.333333333333333;2022;737
9.6;8.070001999999999;10.0;7.5;0.0;Ametista;7.5;7.5;8.500020000000001;6.5;2020;737
7.1;7.431;5.0;7.5;0.0;Ametista;8.1;8.5;9.0;6.9;2021;737
9.182971014492754;7.006941758454106;10.0;5.625;0.0;Ágata;5.79166;6.40625;8.33335;4.877777777777777;2022;738
9.0;7.458336000000001;5.0;6.875;0.0;Ametista;8.333336666666668;8.541666666666668;7.50002;6.0;2020;738
7.8;8.042;10.0;6.3;0.0;Ametista;7.9;7.5;9.2;8.1;2021;738
7.3;8.703753666666667;10.0;10.0;1.0;Topázio;8.666675;8.4375;10.000020000000001;8.333333333333334;2020;739
8.1;8.085;5.0;8.8;1.0;Ametista;9.2;8.1;9.2;7.6;2021;739
8.035296867695186;7.973381651316815;5.0;9.375;1.0;Ametista;8.375007499999999;8.59375;9.16668;7.388888888888889;2022;739
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;740
9.4;7.940418;5.0;8.125;0.0;Ametista;5.83333;7.8125;8.000020000000001;10.0;2020;740
5.8;6.421;5.0;7.5;0.0;Ágata;7.6;7.5;9.0;4.2;2021;740
4.4;7.002;10.0;7.5;0.0;Ametista;7.3;8.0;8.8;6.2;2021;741
7.815934065934066;7.539924757631258;5.0;6.875;1.0;Ametista;8.5000025;8.28125;9.16668;6.722222222222222;2022;741
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;741
7.609577922077922;7.406568862193363;10.0;6.875;0.0;Ametista;7.6666675;7.34375;7.91667;5.688888888888889;2022;742
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;742
6.1;7.36;10.0;7.5;0.0;Ametista;7.5;7.7;7.5;6.8;2021;742
9.8;7.993333000000001;10.0;5.0;0.0;Ametista;6.916655;2.5;9.000020000000001;10.0;2020;743
8.8;8.061;10.0;5.0;0.0;Ametista;8.7;7.9;10.0;6.4;2021;743
8.483333333333333;7.381391333333333;5.0;5.625;0.0;Ametista;7.77778;5.833333333333334;8.000020000000001;8.416666666666666;2022;743
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;744
4.6;5.075208833333333;5.0;5.0;0.0;Quartzo;7.0416675;6.71875;5.41667;2.6666666666666665;2020;744
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;744
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;745
5.7;5.955279;5.0;7.5;0.0;Quartzo;7.38889;8.125;8.75001;2.0;2020;745
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;745
8.8;9.107;10.0;8.8;1.0;Topázio;9.4;8.5;9.0;9.3;2021;746
9.1;8.890836;10.0;7.5;1.0;Topázio;8.833336666666666;8.541666666666666;9.000020000000001;9.0;2020;746
9.39305259957434;8.510208575470424;10.0;6.25;1.0;Topázio;9.2083375;8.59375;7.5;7.777777777777779;2022;746
9.1;8.154376000000001;10.0;5.625;0.0;Ametista;7.91667;7.96875;7.91667;8.0;2020;747
8.864583333333334;7.590972222222223;10.0;5.625;0.0;Ametista;7.416665;6.25;7.91667;6.777777777777779;2022;747
8.9;8.675;10.0;7.5;1.0;Topázio;9.3;9.2;8.8;7.4;2021;747
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;748
10.0;7.985;5.0;7.5;0.0;Ametista;8.3;7.8;10.0;6.4;2021;748
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;748
3.7;6.502500333333334;10.0;7.5;0.0;Ágata;5.666659999999999;8.541666666666666;9.58335;5.333333333333333;2020;749
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;749
5.0;6.508;5.0;7.5;0.0;Ágata;6.8;7.5;6.3;7.6;2021;749
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;750
6.4;5.549445666666667;5.0;6.875;0.0;Quartzo;6.555553333333332;8.125;9.58335;0.0;2020;750
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;750
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;751
9.07018907018907;7.590428480704481;5.0;7.5;0.0;Ametista;7.111109999999999;6.041666666666667;9.50002;7.75;2022;751
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;751
9.04804625199362;7.217943583732057;5.0;5.625;0.0;Ametista;7.499995;5.625;8.500020000000001;7.166666666666666;2022;752
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;752
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;752
3.440830721003135;5.061431199756183;10.0;7.5;0.0;Quartzo;4.9583375;4.84375;7.91667;1.777777777777778;2022;753
6.6;6.485277;10.0;7.5;0.0;Ágata;6.722216666666666;8.125;7.91667;2.3333333333333335;2020;753
2.5;4.785;10.0;7.5;0.0;Quartzo;4.1;7.2;8.3;0.8;2021;753
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;754
6.765005827505828;6.595710665501167;5.0;7.5;0.0;Ágata;6.4166675;7.34375;8.75001;5.5;2022;754
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;754
8.792467948717949;7.468215478632479;10.0;5.0;0.0;Ametista;6.291665;8.125;7.5;6.944444444444446;2022;755
4.7;6.872;10.0;6.9;0.0;Ágata;7.0;7.8;7.1;6.8;2021;755
7.5;7.735417;10.0;5.0;0.0;Ametista;7.5;8.4375;7.91667;8.0;2020;755
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;756
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;756
8.9;7.4341680000000006;5.0;7.5;0.0;Ametista;6.33333;4.375;9.000020000000001;9.0;2020;756
5.3;5.421;5.0;7.5;0.0;Quartzo;5.1;7.3;7.9;2.9;2021;757
6.6875;6.195832000000001;5.0;7.5;0.0;Ágata;6.41666;6.25;7.5;4.75;2022;757
4.3;6.240207333333333;10.0;7.5;0.0;Ágata;6.791665;7.96875;5.41666;4.666666666666667;2020;757
7.5;7.436114000000001;10.0;7.5;0.0;Ametista;8.222226666666666;7.916666666666666;9.000020000000001;4.25;2020;758
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;758
5.4;6.983;5.0;7.5;0.0;Ametista;8.3;8.3;8.5;6.5;2021;758
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;759
8.618233618233617;8.00281439031339;10.0;7.5;0.0;Ametista;7.499995;5.625;9.000020000000001;7.833333333333333;2022;759
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;759
9.285714285714285;7.058532857142858;10.0;7.5;0.0;Ametista;6.277773333333333;5.625;8.500020000000001;3.916666666666667;2022;760
9.8;8.641250000000001;10.0;7.5;0.0;Topázio;6.24999;7.8125;9.000020000000001;10.0;2020;760
5.8;7.36;10.0;7.5;0.0;Ametista;7.5;7.8;8.0;6.8;2021;760
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;761
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;761
8.609486679662117;7.234398335932424;5.0;7.5;0.0;Ametista;7.499995;5.625;10.00002;6.0;2022;761
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;762
6.730800064133398;6.62116201282668;5.0;7.5;0.0;Ágata;6.999999999999999;6.25;7.00002;6.5;2022;762
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;762
7.1;6.546;5.0;7.5;0.0;Ágata;8.5;7.9;7.5;3.2;2021;763
9.335332333833083;8.012902466766617;5.0;7.5;0.0;Ametista;8.16667;6.458333333333333;9.000020000000001;8.583333333333334;2022;763
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;763
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;764
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;764
8.40683885640026;6.895951771280052;5.0;5.625;0.0;Ágata;7.41666;4.6875;9.50002;6.25;2022;764
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;765
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;765
8.80952380952381;8.491073095238097;10.0;7.5;1.0;Topázio;8.416665;5.625;10.00002;8.666666666666668;2022;765
7.5;7.44;5.0;7.5;0.0;Ametista;8.4;7.8;9.2;6.5;2021;766
4.617281695286811;4.951788339057362;5.0;7.5;0.0;Quartzo;5.999993333333333;6.25;0.0;4.766666666666667;2022;766
7.4;6.824446333333334;5.0;7.5;0.0;Ágata;8.055560000000002;8.749999999999998;8.75001;3.6666666666666665;2020;766
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;767
5.0;7.096875;10.0;7.5;0.0;Ágata;6.16666;7.96875;9.16668;7.0;2020;767
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;767
9.2;8.065;5.0;6.3;0.0;Ametista;8.9;8.1;8.3;8.4;2021;768
9.9;7.7272240000000005;5.0;4.375;1.0;Ametista;8.77778;7.291666666666667;7.9166799999999995;7.666666666666667;2020;768
8.574712643678161;7.084109195402299;5.0;5.625;0.0;Ametista;7.291665;7.5;7.91667;6.533333333333334;2022;768
7.2;8.401;10.0;7.5;0.0;Topázio;8.9;7.7;9.6;8.5;2021;769
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;769
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;769
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;770
8.836817168338907;8.464935044778892;10.0;7.5;1.0;Topázio;8.458337499999999;8.28125;9.16668;7.555555555555556;2022;770
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;770
8.112179487179487;6.524519230769231;5.0;7.5;0.0;Ágata;5.41666;3.4375;8.91668;6.666666666666666;2022;771
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;771
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;771
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;772
8.69047619047619;7.225595238095238;5.0;6.25;0.0;Ametista;6.875;5.625;6.25;9.0;2022;772
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;772
5.6;7.854724666666667;5.0;7.5;1.0;Ametista;8.944446666666664;8.958333333333334;9.000020000000001;9.5;2020;773
10.0;8.921;5.0;7.5;1.0;Topázio;9.8;9.8;9.5;8.9;2021;773
9.88095238095238;8.655707365079365;5.0;7.5;1.0;Topázio;9.250005000000002;8.90625;10.00002;8.444444444444445;2022;773
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;774
9.415584415584416;8.639021494227995;10.0;7.5;1.0;Topázio;9.1666725;8.28125;8.33334;7.555555555555556;2022;774
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;774
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;775
10.0;9.211;10.0;7.5;1.0;Topázio;9.6;8.1;9.5;8.9;2021;775
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;775
5.2;5.591389333333334;5.0;7.5;0.0;Quartzo;6.611106666666666;7.291666666666667;9.16668;1.6666666666666667;2020;776
4.2;5.424;5.0;7.5;0.0;Quartzo;5.4;6.9;7.9;3.9;2021;776
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;776
7.8;7.012085000000001;5.0;5.0;0.0;Ágata;7.416665;7.1875;8.000020000000001;7.25;2020;777
3.8;5.5;2.5;7.5;0.0;Quartzo;6.8;7.5;8.0;4.3;2021;777
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;777
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;778
5.411605937921728;6.817738854251012;10.0;7.5;0.0;Ágata;7.499995;4.6875;8.000020000000001;6.083333333333333;2022;778
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;778
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;779
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;779
3.9;6.48;10.0;7.5;0.0;Ágata;7.624995;7.5;8.75001;4.0;2020;779
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;780
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;780
8.2;8.103542166666667;10.0;7.5;0.0;Ametista;6.6666625;7.96875;9.16668;8.333333333333334;2020;780
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;781
3.1;5.45;10.0;7.5;0.0;Quartzo;4.4;6.7;8.8;3.3;2021;781
7.764641608391608;6.2357055994561;5.0;6.25;0.0;Ágata;7.2499975;7.5;0.0;6.788888888888889;2022;781
8.7;8.435835666666668;10.0;9.375;1.0;Ametista;9.166673333333334;9.166666666666666;8.75001;5.666666666666667;2020;782
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;782
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;782
4.6;6.118;5.0;7.5;0.0;Ágata;8.3;8.3;7.5;3.6;2021;783
8.0;6.995835000000001;5.0;7.5;0.0;Ágata;7.916665;8.125;8.500020000000001;4.5;2020;783
8.49527665317139;6.535165330634278;5.0;5.0;0.0;Ágata;8.05556;6.25;3.49998;6.25;2022;783
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;784
9.736842105263158;8.217507976608186;10.0;4.375;0.0;Topázio;8.291665;8.4375;8.75001;7.277777777777779;2022;784
